wrestling aside	11
world view	11
work like	11
word like	11
wide open	11
whole host	11
western europe	11
walk away	11
vincent harding	11
us inside	11
traveling around	11
time thinking	11
three children	11
thomas jefferson	11
things really	11
telling people	11
taken seriously	11
take one	11
strange way	11
stay away	11
started getting	11
start getting	11
stand back	11
spiritual journey	11
spiritual aspects	11
someone says	11
shows us	11
secular world	11
scientific research	11
scientific knowledge	11
school system	11
saying things	11
sacred texts	11
romantic love	11
roman gotten	11
role europe	11
religious leader	11
religious khomeini	11
religious history	11
religious figures	11
religious convictions	11
relief away	11
recent months	11
reason ways	11
really thinking	11
really sort	11
really saying	11
really part	11
really happened	11
really go	11
really fun	11
really excited	11
really come	11
really began	11
real sense	11
rationally-run around	11
question like	11
public event	11
professor emeritus	11
probably true	11
private life	11
pretty strong	11
pretty clear	11
personal cognitive	11
perfect example	11
people working	11
people respond	11
people find	11
orthodox christianity	11
organization called	11
one part	11
one morning	11
one else	11
one aspect	11
nothing like	11
new mexico	11
new idea	11
never quite	11
never even	11
nations upbringing	11
nations tradition	11
much money	11
much longer	11
moving towards	11
move toward	11
million years	11
might speak	11
might help	11
middle class	11
mid 20th	11
mean asked	11
may say	11
may never	11
many religious	11
many countries	11
many aspects	11
make choices	11
love one	11
love god	11
look forward	11
long term	11
live now	11
live conversation	11
like saying	11
like even	11
leads us	11
leading us	11
last three	11
last five	11
ken hom	11
islamic faith	11
interesting questions	11
hurricane katrina	11
human suffering	11
human societies	11
human reality	11
human person	11
human connection	11
human body	11
horrible things	11
holy land	11
higher education	11
hebrew word	11
heard people	11
guy named	11
group called	11
great spiritual	11
great questions	11
great gift	11
great britain	11
graduate students	11
good work	11
good guys	11
good friends	11
going wrong	11
goes beyond	11
god knows	11
god eight-year	11
give voice	11
gay rights	11
four times	11
five days	11
first world	11
first moment	11
first child	11
find people	11
feel safe	11
everyone around	11
ever heads	11
even within	11
even like	11
enormous amount	11
emory university	11
elie wiesel	11
elected president	11
either way	11
einstein said	11
editor ken	11
economic downturn	11
eastern europe	11
early american	11
early 1990s	11
done well	11
direct experience	11
different wrestling	11
different employees	11
different countries	11
democratic society	11
d.c high	11
connotes else	11
concrete ways	11
childhood going	11
childhood come	11
chautauqua institution	11
certain degree	11
call us	11
call minnesota	11
buddhist khomeini	11
brought us	11
brought together	11
books including	11
belief system	11
beginnings piece	11
beginnings issues	11
back together	11
back around	11
attention god	11
attempts number	11
asked worried	11
asked wondered	11
asked talked	11
asked starting	11
asked sitting	11
asked reading	11
asked never	11
asked makes	11
asked decided	11
another program	11
another part	11
another druids	11
among many	11
american muslim	11
american democracy	11
amara hark-weber	11
always go	11
also wanted	11
also understood	11
also talking	11
also recent	11
also gets	11
also bring	11
also believe	11
almost upbringing	11
acutely much	11
50 percent	11
228 7123	11
1st people	11
young child	10
young adults	10
yossi klein	10
wrong thing	10
writing back	10
worried one	10
world works	10
world majority	10
world differently	10
world affairs	10
work hard	10
whole issue	10
whole bunch	10
whatever else	10
western society	10
way home	10
washington post	10
use language	10
us want	10
us make	10
unexpected going	10
two sons	10
two parents	10
took care	10
time talking	10
time like	10
think really	10
think much	10
think everybody	10
think childhood	10
think another	10
terribly beginnings	10
struggle birth	10
strange thing	10
spiritual teacher	10
spiritual practices	10
spiritual leaders	10
spiritual crisis	10
sound bite	10
sometimes think	10
something mysterious	10
something happened	10
someone said	10
somebody says	10
somebody else's	10
solve movie	10
single thing	10
several decades	10
seeing something	10
see us	10
secular humanist	10
second half	10
saying also	10
say god	10
right place	10
right direction	10
richard dawkins	10
reminds us	10
religious world	10
religious terms	10
religious education	10
religious dynamics	10
reconciliation commission	10
really writing	10
really working	10
really worked	10
really work	10
really understood	10
really practical	10
really one	10
really gets	10
really find	10
really coming	10
really clear	10
really brought	10
really basketball	10
real way	10
real problem	10
racial together	10
racial involved	10
public school	10
protestant reformation	10
professional life	10
production process	10
probably know	10
pretty sure	10
police officers	10
phrases like	10
personal life	10
people trying	10
people involved	10
peace agreement	10
past two	10
past ivakhiv	10
passion history	10
particular moment	10
paid attention	10
one week	10
one sense	10
one life	10
one last	10
one eight-year	10
old man	10
often people	10
often feel	10
often called	10
now going	10
north american	10
next two	10
next door	10
new field	10
new conversation	10
new age	10
nerd something	10
nerd poetry	10
muslim countries	10
much part	10
mother told	10
modern society	10
miles away	10
might take	10
might feel	10
meet people	10
may sound	10
many examples	10
making people	10
luther king's	10
look time	10
long period	10
little time	10
like two	10
life right	10
leading canada	10
leading asked	10
lay people	10
late 20th	10
late 19th	10
last summer	10
larger context	10
know much	10
klein halevi	10
keep working	10
keep us	10
keep hearing	10
jimmy carter	10
inner world	10
inner likely	10
individual cognitive	10
incredibly powerful	10
human heart	10
human father	10
holocaust survivor	10
help make	10
heads somewhere	10
grocery store	10
great sense	10
great many	10
good time	10
good place	10
good friend	10
going forward	10
globalized world	10
global warming	10
gets lost	10
front lines	10
founding fathers	10
forces us	10
first people	10
first experience	10
first black	10
finding ways	10
far less	10
falling nothing	10
fall apart	10
exclusive extras	10
exciting time	10
every way	10
every now	10
ever said	10
ever going	10
even worse	10
even thinking	10
even really	10
essential part	10
entirely different	10
entire world	10
english translation	10
enables us	10
else going	10
download free	10
dinner table	10
different theme	10
different level	10
different languages	10
different aspects	10
department school	10
department enforcement	10
deeper understanding	10
decade ago	10
days ago	10
culture wars	10
culture war	10
conversation across	10
contemporary world	10
consulted link	10
conflict resolution	10
computer science	10
coming home	10
come along	10
christian feeling	10
chris heagle	10
childhood went	10
childhood made	10
childhood know	10
childhood go	10
charles darwin	10
celebrating us	10
called co-host	10
buddhist tradition	10
books like	10
black man	10
black church	10
bit crazier	10
birth control	10
biblical text	10
biblical consulted	10
best-selling books	10
beloved community	10
begun percent	10
begun million	10
begun days	10
beginnings way	10
began things	10
began talking	10
became part	10
beautiful words	10
back now	10
attention us	10
asked writing	10
asked us	10
asked unbelievable	10
asked struggle	10
asked saw	10
asked pursued	10
asked happened	10
asked full	10
artificial intelligence	10
another interview	10
ancient passion	10
always wanted	10
also tell	10
also racial	10
also one	10
also nerd	10
also need	10
also knew	10
already know	10
albert einstein	10
act like	10
90 minute	10
60 percent	10
400 years	10
27 years	10
24 particularly	10
16th century	10
young boy	9
young adult	9
wrong way	9
worried asked	9
world becomes	9
wise man	9
whole way	9
whole range	9
whole human	9
white man	9
whether people	9
weeks crazier	9
weekly columnists	9
wearing questions	9
way life	9
vastly different	9
using words	9
us something	9
us beyond	9
unexpected trying	9
unexpected true	9
understand something	9
two young	9
two stories	9
tv show	9
today's show	9
time since	9
time asked	9
think probably	9
think first	9
think every	9
think anybody	9
things people	9
taken care	9
steer rights	9
status quo	9
started studying	9
spiritual person	9
spiritual leader	9
spent several	9
sometimes say	9
sometimes even	9
something good	9
something going	9
something better	9
something beginnings	9
something bad	9
someone might	9
solving movie	9
social scientists	9
social science	9
social life	9
social good	9
simple question	9
several months	9
several hundred	9
seven days	9
see now	9
see many	9
see around	9
second grade	9
runs throughout	9
running around	9
right answer	9
richard davidson	9
remember reading	9
remember one	9
religious ritual	9
religious liberty	9
religious expression	9
religious diversity	9
religious dimension	9
regular basis	9
refugee camps	9
recent history	9
reason people	9
really works	9
really surprised	9
really striking	9
really put	9
really pursued	9
really knew	9
really happy	9
really happen	9
really enjoyed	9
really enjoy	9
really abandoned	9
real relationship	9
radio station	9
racial something	9
quite understand	9
quite interesting	9
quite extraordinary	9
put things	9
producer jessica	9
probably going	9
positive way	9
political science	9
political parties	9
political culture	9
police officer	9
pluralistic society	9
pleasures african	9
physical space	9
physical body	9
pertinent posts	9
personal lps	9
personal history	9
people's minds	9
people take	9
people saw	9
people heads	9
people began	9
outcome space	9
osama bin	9
ongoing series	9
one piece	9
one particular	9
one ever	9
one consulted	9
one big	9
often use	9
often canada	9
nuclear family	9
now think	9
now called	9
now asked	9
notre dame	9
nonreligious people	9
nobody really	9
nine months	9
next week's	9
new questions	9
new hampshire	9
new era	9
never say	9
never known	9
never diving	9
never come	9
nations school	9
mystical tradition	9
muslim identity	9
muslim country	9
much sense	9
much pain	9
moral sense	9
moral order	9
moral majority	9
moral issue	9
moment like	9
modern physics	9
miss another	9
million members	9
military action	9
might see	9
might also	9
may take	9
may go	9
may even	9
man said	9
make room	9
make explanation	9
made possible	9
love us	9
love poetry	9
love affair	9
lot like	9
lose sight	9
look period	9
long tradition	9
live without	9
live life	9
little tiny	9
little kids	9
little girls	9
